predictions,label_code,lable_name
"[np.float32(0.99999064), np.float32(0.9999999), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999968), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.99999225), np.float32(-0.99999994), np.float32(0.99999917), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999195), np.float32(-1.0), np.float32(0.99999774), np.float32(1.0), np.float32(0.9999972), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(-0.9999936), np.float32(-1.0), np.float32(-0.9999999), np.float32(-0.99999726), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.99999744), np.float32(-0.9999911), np.float32(-0.99999774), np.float32(-1.0), np.float32(-0.9999999), np.float32(0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(0.9999995), np.float32(0.9999981), np.float32(0.9999998), np.float32(-0.99999994), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.99999785), np.float32(0.9999998), np.float32(-0.99999547), np.float32(1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.999993), np.float32(1.0), np.float32(-0.9999977), np.float32(0.99999976), np.float32(0.99999994), np.float32(-0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(-0.9993791), np.float32(-0.9999983), np.float32(0.99999976), np.float32(0.9999945), np.float32(0.99999505), np.float32(-0.9999934), np.float32(0.99999267)]",3,Compact
"[np.float32(0.9999843), np.float32(0.9999995), np.float32(0.9999999), np.float32(0.99999976), np.float32(1.0), np.float32(-0.9999979), np.float32(-0.9999998), np.float32(1.0), np.float32(-0.9999948), np.float32(-0.99999976), np.float32(0.9999996), np.float32(-1.0), np.float32(-1.0), np.float32(0.9999999), np.float32(0.9999958), np.float32(-1.0), np.float32(0.999999), np.float32(1.0), np.float32(0.9999984), np.float32(-0.99999976), np.float32(-0.9999997), np.float32(-1.0), np.float32(1.0), np.float32(0.99999976), np.float32(-0.99999666), np.float32(-1.0), np.float32(-0.99999964), np.float32(-0.9999988), np.float32(1.0), np.float32(-0.9999996), np.float32(1.0), np.float32(-0.9999989), np.float32(-0.99999523), np.float32(-0.9999985), np.float32(-1.0), np.float32(-0.9999996), np.float32(0.9999996), np.float32(-1.0), np.float32(1.0), np.float32(0.99999976), np.float32(0.9999992), np.float32(0.9999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(-0.9999997), np.float32(-0.99999976), np.float32(-0.99999887), np.float32(0.99999934), np.float32(-0.9999974), np.float32(0.99999994), np.float32(-1.0), np.float32(0.99999976), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(-0.9999954), np.float32(0.99999994), np.float32(-0.99999875), np.float32(0.9999991), np.float32(0.99999994), np.float32(-0.99999934), np.float32(-1.0), np.float32(1.0), np.float32(-0.9994515), np.float32(-0.99999934), np.float32(0.9999993), np.float32(0.9999967), np.float32(0.9999973), np.float32(-0.9999962), np.float32(0.9999876)]",3,Compact
"[np.float32(0.99999344), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999964), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999987), np.float32(-1.0), np.float32(0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999989), np.float32(-1.0), np.float32(0.9999999), np.float32(1.0), np.float32(0.9999997), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999934), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999964), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999976), np.float32(-0.99999815), np.float32(-0.99999976), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999998), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999998), np.float32(0.99999994), np.float32(-0.9999996), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.999999), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.999655), np.float32(-0.9999998), np.float32(0.99999994), np.float32(0.99999934), np.float32(0.99999946), np.float32(-0.9999995), np.float32(0.9999923)]",3,Compact
"[np.float32(0.9999897), np.float32(0.9999999), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99999523), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.99999046), np.float32(-0.99999994), np.float32(0.9999988), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99998885), np.float32(-1.0), np.float32(0.9999967), np.float32(1.0), np.float32(0.9999961), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99999225), np.float32(-1.0), np.float32(-0.9999999), np.float32(-0.9999959), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.99999607), np.float32(-0.999985), np.float32(-0.9999969), np.float32(-1.0), np.float32(-0.9999999), np.float32(0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(0.9999993), np.float32(0.999997), np.float32(0.9999998), np.float32(-0.99999994), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.99999726), np.float32(0.9999998), np.float32(-0.9999942), np.float32(1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999899), np.float32(1.0), np.float32(-0.99999654), np.float32(0.99999976), np.float32(0.99999994), np.float32(-0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(-0.99923944), np.float32(-0.9999975), np.float32(0.99999976), np.float32(0.99999255), np.float32(0.99999315), np.float32(-0.9999911), np.float32(0.9999912)]",3,Compact
"[np.float32(0.9999627), np.float32(0.99999815), np.float32(0.9999996), np.float32(0.9999988), np.float32(0.9999999), np.float32(-0.99998903), np.float32(-0.9999993), np.float32(1.0), np.float32(-0.9999727), np.float32(-0.9999993), np.float32(0.99999726), np.float32(-1.0), np.float32(-0.99999976), np.float32(0.99999964), np.float32(0.99997264), np.float32(-1.0), np.float32(0.99999475), np.float32(1.0), np.float32(0.9999907), np.float32(-0.99999917), np.float32(-0.99999934), np.float32(-1.0), np.float32(1.0), np.float32(0.9999991), np.float32(-0.9999796), np.float32(-0.9999999), np.float32(-0.9999985), np.float32(-0.99998826), np.float32(1.0), np.float32(-0.99999857), np.float32(1.0), np.float32(-0.9999928), np.float32(-0.99997324), np.float32(-0.9999882), np.float32(-1.0), np.float32(-0.99999833), np.float32(0.99999845), np.float32(-1.0), np.float32(1.0), np.float32(0.99999833), np.float32(0.99999416), np.float32(0.99999833), np.float32(-0.99999934), np.float32(-1.0), np.float32(-0.9999989), np.float32(-0.99999917), np.float32(-0.9999932), np.float32(0.9999979), np.float32(-0.9999877), np.float32(0.9999997), np.float32(-1.0), np.float32(0.9999993), np.float32(1.0), np.float32(-0.9999993), np.float32(1.0), np.float32(-0.99999946), np.float32(1.0), np.float32(-0.99997866), np.float32(0.99999964), np.float32(-0.9999923), np.float32(0.99999726), np.float32(0.9999996), np.float32(-0.9999979), np.float32(-1.0), np.float32(0.9999998), np.float32(-0.9991586), np.float32(-0.999994), np.float32(0.999997), np.float32(0.9999833), np.float32(0.9999812), np.float32(-0.99998575), np.float32(0.9999641)]",3,Compact
"[np.float32(0.9999972), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999999), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999997), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(-0.9999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9997587), np.float32(-0.99999994), np.float32(1.0), np.float32(0.9999998), np.float32(0.9999998), np.float32(-0.9999999), np.float32(0.99999744)]",3,Compact
"[np.float32(0.9999931), np.float32(0.99999994), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.999998), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999949), np.float32(-0.99999994), np.float32(0.99999946), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.999995), np.float32(-1.0), np.float32(0.9999985), np.float32(1.0), np.float32(0.9999983), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99999595), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999857), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999985), np.float32(-0.99999446), np.float32(-0.99999875), np.float32(-1.0), np.float32(-0.9999999), np.float32(0.9999999), np.float32(-1.0), np.float32(1.0), np.float32(0.9999997), np.float32(0.9999989), np.float32(0.9999999), np.float32(-0.99999994), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.99999857), np.float32(0.9999999), np.float32(-0.9999969), np.float32(1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999523), np.float32(1.0), np.float32(-0.99999857), np.float32(0.9999998), np.float32(0.99999994), np.float32(-0.9999999), np.float32(-1.0), np.float32(1.0), np.float32(-0.99945694), np.float32(-0.99999905), np.float32(0.9999998), np.float32(0.99999654), np.float32(0.9999969), np.float32(-0.9999953), np.float32(0.999995)]",3,Compact
"[np.float32(0.99999887), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999999), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999997), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999976), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(-0.9999995), np.float32(-0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999997), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9997856), np.float32(-0.99999994), np.float32(1.0), np.float32(0.9999998), np.float32(0.9999998), np.float32(-0.9999998), np.float32(0.9999991)]",3,Compact
"[np.float32(0.9999624), np.float32(0.9999978), np.float32(0.9999995), np.float32(0.9999987), np.float32(0.9999997), np.float32(-0.99998176), np.float32(-0.99999887), np.float32(1.0), np.float32(-0.9999666), np.float32(-0.99999875), np.float32(0.9999951), np.float32(-1.0), np.float32(-0.9999994), np.float32(0.99999946), np.float32(0.9999575), np.float32(-1.0), np.float32(0.9999861), np.float32(1.0), np.float32(0.9999862), np.float32(-0.9999987), np.float32(-0.99999887), np.float32(-1.0), np.float32(1.0), np.float32(0.9999987), np.float32(-0.999968), np.float32(-0.99999946), np.float32(-0.99999845), np.float32(-0.99998516), np.float32(1.0), np.float32(-0.9999982), np.float32(1.0), np.float32(-0.99998605), np.float32(-0.9999618), np.float32(-0.9999855), np.float32(-1.0), np.float32(-0.9999975), np.float32(0.9999973), np.float32(-1.0), np.float32(1.0), np.float32(0.99999714), np.float32(0.9999897), np.float32(0.9999974), np.float32(-0.9999979), np.float32(-1.0), np.float32(-0.9999984), np.float32(-0.9999988), np.float32(-0.9999855), np.float32(0.9999978), np.float32(-0.9999747), np.float32(0.9999996), np.float32(-1.0), np.float32(0.9999988), np.float32(1.0), np.float32(-0.99999744), np.float32(1.0), np.float32(-0.9999991), np.float32(1.0), np.float32(-0.99996334), np.float32(0.9999996), np.float32(-0.99998605), np.float32(0.9999948), np.float32(0.99999857), np.float32(-0.9999972), np.float32(-1.0), np.float32(0.9999996), np.float32(-0.99910265), np.float32(-0.99999166), np.float32(0.9999966), np.float32(0.9999699), np.float32(0.99997437), np.float32(-0.999964), np.float32(0.9999711)]",3,Compact
"[np.float32(0.9999785), np.float32(0.99999917), np.float32(0.9999999), np.float32(0.9999995), np.float32(0.9999999), np.float32(-0.99998516), np.float32(-0.99999964), np.float32(1.0), np.float32(-0.9999685), np.float32(-0.9999996), np.float32(0.99999535), np.float32(-1.0), np.float32(-0.9999997), np.float32(0.9999998), np.float32(0.9999617), np.float32(-1.0), np.float32(0.9999888), np.float32(1.0), np.float32(0.9999867), np.float32(-0.9999996), np.float32(-0.99999964), np.float32(-1.0), np.float32(1.0), np.float32(0.9999996), np.float32(-0.9999722), np.float32(-0.99999976), np.float32(-0.9999995), np.float32(-0.99998677), np.float32(1.0), np.float32(-0.99999934), np.float32(1.0), np.float32(-0.99998736), np.float32(-0.99996644), np.float32(-0.9999878), np.float32(-1.0), np.float32(-0.9999991), np.float32(0.999999), np.float32(-1.0), np.float32(1.0), np.float32(0.9999974), np.float32(0.99999), np.float32(0.9999991), np.float32(-0.99999905), np.float32(-1.0), np.float32(-0.99999946), np.float32(-0.9999996), np.float32(-0.99998856), np.float32(0.99999917), np.float32(-0.9999774), np.float32(0.9999999), np.float32(-1.0), np.float32(0.9999996), np.float32(1.0), np.float32(-0.99999875), np.float32(1.0), np.float32(-0.9999997), np.float32(1.0), np.float32(-0.9999683), np.float32(0.9999999), np.float32(-0.99998766), np.float32(0.99999815), np.float32(0.9999993), np.float32(-0.999999), np.float32(-1.0), np.float32(0.9999998), np.float32(-0.99916875), np.float32(-0.99999195), np.float32(0.9999987), np.float32(0.999975), np.float32(0.99997663), np.float32(-0.9999672), np.float32(0.99998385)]",3,Compact
"[np.float32(0.9999771), np.float32(0.99999917), np.float32(0.9999998), np.float32(0.9999996), np.float32(1.0), np.float32(-0.999997), np.float32(-0.99999964), np.float32(1.0), np.float32(-0.99999267), np.float32(-0.99999964), np.float32(0.9999994), np.float32(-1.0), np.float32(-0.99999994), np.float32(0.9999998), np.float32(0.999994), np.float32(-1.0), np.float32(0.99999857), np.float32(1.0), np.float32(0.9999976), np.float32(-0.9999996), np.float32(-0.9999996), np.float32(-1.0), np.float32(1.0), np.float32(0.9999996), np.float32(-0.99999535), np.float32(-0.99999994), np.float32(-0.9999994), np.float32(-0.9999982), np.float32(1.0), np.float32(-0.9999993), np.float32(1.0), np.float32(-0.9999984), np.float32(-0.99999315), np.float32(-0.99999756), np.float32(-1.0), np.float32(-0.9999992), np.float32(0.9999992), np.float32(-1.0), np.float32(1.0), np.float32(0.9999997), np.float32(0.99999887), np.float32(0.9999991), np.float32(-0.9999998), np.float32(-1.0), np.float32(-0.99999946), np.float32(-0.9999996), np.float32(-0.99999833), np.float32(0.99999887), np.float32(-0.99999624), np.float32(0.9999999), np.float32(-1.0), np.float32(0.9999996), np.float32(1.0), np.float32(-0.99999976), np.float32(1.0), np.float32(-0.99999976), np.float32(1.0), np.float32(-0.9999934), np.float32(0.9999999), np.float32(-0.99999815), np.float32(0.99999857), np.float32(0.9999999), np.float32(-0.999999), np.float32(-1.0), np.float32(1.0), np.float32(-0.9994087), np.float32(-0.9999989), np.float32(0.99999875), np.float32(0.99999523), np.float32(0.9999961), np.float32(-0.99999505), np.float32(0.999981)]",3,Compact
"[np.float32(0.9999569), np.float32(0.9999973), np.float32(0.9999992), np.float32(0.9999985), np.float32(0.99999994), np.float32(-0.9999943), np.float32(-0.9999987), np.float32(1.0), np.float32(-0.99998784), np.float32(-0.9999986), np.float32(0.9999989), np.float32(-1.0), np.float32(-0.9999998), np.float32(0.9999993), np.float32(0.9999892), np.float32(-1.0), np.float32(0.99999714), np.float32(1.0), np.float32(0.999996), np.float32(-0.99999845), np.float32(-0.99999833), np.float32(-1.0), np.float32(1.0), np.float32(0.9999984), np.float32(-0.9999917), np.float32(-0.9999999), np.float32(-0.99999803), np.float32(-0.9999966), np.float32(1.0), np.float32(-0.9999977), np.float32(1.0), np.float32(-0.9999968), np.float32(-0.9999888), np.float32(-0.99999523), np.float32(-1.0), np.float32(-0.9999974), np.float32(0.99999744), np.float32(-1.0), np.float32(1.0), np.float32(0.99999934), np.float32(0.999998), np.float32(0.9999968), np.float32(-0.99999946), np.float32(-1.0), np.float32(-0.9999981), np.float32(-0.9999985), np.float32(-0.99999666), np.float32(0.9999966), np.float32(-0.9999933), np.float32(0.9999996), np.float32(-1.0), np.float32(0.99999857), np.float32(1.0), np.float32(-0.9999992), np.float32(1.0), np.float32(-0.99999905), np.float32(1.0), np.float32(-0.99998873), np.float32(0.99999946), np.float32(-0.9999965), np.float32(0.9999947), np.float32(0.99999964), np.float32(-0.99999636), np.float32(-1.0), np.float32(0.9999999), np.float32(-0.9992769), np.float32(-0.9999982), np.float32(0.9999961), np.float32(0.9999912), np.float32(0.9999935), np.float32(-0.9999903), np.float32(0.9999654)]",3,Compact
"[np.float32(0.9999871), np.float32(0.9999998), np.float32(1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99999356), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999888), np.float32(-0.99999994), np.float32(0.9999983), np.float32(-1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(0.9999872), np.float32(-1.0), np.float32(0.9999967), np.float32(1.0), np.float32(0.9999954), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(-0.99999), np.float32(-1.0), np.float32(-0.9999999), np.float32(-0.99999416), np.float32(1.0), np.float32(-0.9999999), np.float32(1.0), np.float32(-0.9999948), np.float32(-0.99998134), np.float32(-0.9999953), np.float32(-1.0), np.float32(-0.9999999), np.float32(0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(0.99999905), np.float32(0.99999624), np.float32(0.9999999), np.float32(-0.9999999), np.float32(-1.0), np.float32(-0.99999994), np.float32(-0.99999994), np.float32(-0.9999974), np.float32(0.9999998), np.float32(-0.9999934), np.float32(1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-0.9999875), np.float32(0.99999994), np.float32(-0.99999595), np.float32(0.99999976), np.float32(0.99999994), np.float32(-0.9999998), np.float32(-1.0), np.float32(1.0), np.float32(-0.99925953), np.float32(-0.9999965), np.float32(0.9999997), np.float32(0.99999076), np.float32(0.99999195), np.float32(-0.9999917), np.float32(0.9999889)]",3,Compact
"[np.float32(0.9998737), np.float32(0.9999816), np.float32(0.9999951), np.float32(0.9999887), np.float32(0.99999726), np.float32(-0.99995), np.float32(-0.9999902), np.float32(1.0), np.float32(-0.99991745), np.float32(-0.9999905), np.float32(0.99998724), np.float32(-1.0), np.float32(-0.9999939), np.float32(0.9999947), np.float32(0.9998852), np.float32(-1.0), np.float32(0.99996465), np.float32(1.0), np.float32(0.9999639), np.float32(-0.9999899), np.float32(-0.9999907), np.float32(-1.0), np.float32(1.0), np.float32(0.9999891), np.float32(-0.99992037), np.float32(-0.9999943), np.float32(-0.99998826), np.float32(-0.99995476), np.float32(1.0), np.float32(-0.9999869), np.float32(1.0), np.float32(-0.99995923), np.float32(-0.99990433), np.float32(-0.9999535), np.float32(-1.0), np.float32(-0.99998116), np.float32(0.99997985), np.float32(-1.0), np.float32(1.0), np.float32(0.9999906), np.float32(0.99997073), np.float32(0.99998075), np.float32(-0.9999816), np.float32(-1.0), np.float32(-0.9999869), np.float32(-0.9999906), np.float32(-0.99995697), np.float32(0.99998486), np.float32(-0.9999328), np.float32(0.9999958), np.float32(-1.0), np.float32(0.99999005), np.float32(1.0), np.float32(-0.9999792), np.float32(1.0), np.float32(-0.9999927), np.float32(1.0), np.float32(-0.9999062), np.float32(0.99999654), np.float32(-0.9999582), np.float32(0.99996275), np.float32(0.9999885), np.float32(-0.9999798), np.float32(-1.0), np.float32(0.9999958), np.float32(-0.99884146), np.float32(-0.9999771), np.float32(0.99997693), np.float32(0.99991274), np.float32(0.9999359), np.float32(-0.9999115), np.float32(0.9998975)]",3,Compact
"[np.float32(0.9999964), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999964), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999887), np.float32(-1.0), np.float32(0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999991), np.float32(-1.0), np.float32(0.9999998), np.float32(1.0), np.float32(0.9999997), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999993), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999976), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999976), np.float32(-0.9999988), np.float32(-0.99999976), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.9999999), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999998), np.float32(1.0), np.float32(-0.9999995), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.999999), np.float32(1.0), np.float32(-0.99999976), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99963796), np.float32(-0.9999998), np.float32(0.99999994), np.float32(0.9999994), np.float32(0.99999946), np.float32(-0.9999993), np.float32(0.9999973)]",3,Compact
"[np.float32(0.9999955), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999994), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999833), np.float32(-1.0), np.float32(0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999875), np.float32(-1.0), np.float32(0.9999997), np.float32(1.0), np.float32(0.9999995), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999989), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999964), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999964), np.float32(-0.99999833), np.float32(-0.99999964), np.float32(-1.0), np.float32(-1.0), np.float32(0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.99999976), np.float32(0.99999994), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999997), np.float32(0.99999994), np.float32(-0.9999992), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999857), np.float32(1.0), np.float32(-0.99999964), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(-0.9995848), np.float32(-0.99999976), np.float32(0.99999994), np.float32(0.9999991), np.float32(0.9999992), np.float32(-0.99999887), np.float32(0.9999967)]",3,Compact
"[np.float32(0.99999636), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999994), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999984), np.float32(-1.0), np.float32(0.9999999), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.9999987), np.float32(-1.0), np.float32(0.99999964), np.float32(1.0), np.float32(0.9999995), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999887), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999964), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999996), np.float32(-0.9999982), np.float32(-0.99999964), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999994), np.float32(0.99999976), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999997), np.float32(1.0), np.float32(-0.99999917), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9999985), np.float32(1.0), np.float32(-0.99999964), np.float32(0.99999994), np.float32(1.0), np.float32(-0.99999994), np.float32(-1.0), np.float32(1.0), np.float32(-0.9995912), np.float32(-0.99999976), np.float32(0.99999994), np.float32(0.99999905), np.float32(0.99999917), np.float32(-0.99999875), np.float32(0.9999974)]",3,Compact
"[np.float32(0.9999964), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999983), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999607), np.float32(-1.0), np.float32(0.9999995), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999565), np.float32(-1.0), np.float32(0.9999987), np.float32(1.0), np.float32(0.99999857), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.9999966), np.float32(-1.0), np.float32(-1.0), np.float32(-0.99999875), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.99999857), np.float32(-0.9999948), np.float32(-0.9999991), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(0.99999976), np.float32(0.999999), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-1.0), np.float32(-0.9999989), np.float32(1.0), np.float32(-0.9999975), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(1.0), np.float32(-0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.999996), np.float32(1.0), np.float32(-0.99999875), np.float32(0.99999994), np.float32(1.0), np.float32(-1.0), np.float32(-1.0), np.float32(1.0), np.float32(-0.9995536), np.float32(-0.99999917), np.float32(0.99999994), np.float32(0.99999714), np.float32(0.9999973), np.float32(-0.99999577), np.float32(0.9999976)]",3,Compact
